address,category,id,lat,lng,location,name,subCategory,details,reviews
,poi,62176,51.441962,-0.339029,London,Signal F419 near Strawberry Hill,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62176,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62176
,poi,62177,51.4496228,-0.4063021,London,Bus Stop F,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62177,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62177
seven sisters road opposite Finsbury para,poi,62192,51.58683156,-0.071191333,London,Bus Stop P,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62192,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62192
Movin Target!,poi,62216,51.51065997,-0.321456545,London,TfL Bus 427,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62216,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62216
The Quadrant,poi,62219,51.46314271,-0.300523883,London,Platform 3,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62219,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62219
1-3 Bingham Corner,poi,62223,51.37977665,-0.073814392,London,CC Leasing,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=62223,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62223
London City Airport (LCY),poi,62224,51.503887,0.04968,London,LX455 to Zurich ZRH,Plane,http://tour-pedia.org/api/getPlaceDetails?id=62224,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62224
,poi,62233,51.359458,-0.19308,London,????? ?? ???,Train,http://tour-pedia.org/api/getPlaceDetails?id=62233,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62233
,poi,62245,51.45920905,-0.037404643,London,Bus Stop L Brockley Rise,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62245,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62245
,poi,62256,51.65619013,-0.200817843,London,Bus Stop A,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62256,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62256
,poi,62264,51.46920634,0.009736114,London,Blackheath Busstop H,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62264,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62264
Park Road,poi,62273,51.52929226,-0.166854218,London,Bus Stop P (Park Road),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62273,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62273
,poi,62274,51.398694,-0.07528,London,Grosvenor Road Bus Stand,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62274,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62274
,poi,62275,51.6527,-0.199141,London,Bus Stop L,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62275,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62275
Berkshire Gardens,poi,62280,51.608425,-0.11024,London,Bus Stop BT,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62280,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62280
West Drayton Railway Station,poi,62282,51.50991387,-0.471904887,London,West Drayton (WDT) to London Paddington (PAD) train,Train,http://tour-pedia.org/api/getPlaceDetails?id=62282,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62282
,poi,62285,51.47669645,-0.130308795,London,Bus stop M,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62285,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62285
,poi,62292,51.536877,-0.470565,London,Bus Stops BD & BE - The Greenway,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62292,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62292
Moving Target!,poi,62295,51.57565702,0.090764028,London,TfL Bus 396,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62295,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62295
Abberconway road,poi,62306,51.401568,-0.194181,London,Mordon Taxi Rank,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62306,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62306
Park Road,poi,62312,51.52938458,-0.167252808,London,Bus Stop N (Park Road),Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62312,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62312
,poi,62317,51.55524431,-0.255941559,London,Chiltern Railways,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62317
,poi,62322,51.5640107,-0.103437433,London,Bus Stop N,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62322,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62322
,poi,62328,51.558314,-0.378773,London,Alans Cab,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62328,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62328
,poi,62342,51.48826563,-0.451760307,London,Ei725,Plane,http://tour-pedia.org/api/getPlaceDetails?id=62342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62342
,poi,62343,51.41099221,-0.025796224,London,23.23 Beckenham Jct To London Bridge,Train,http://tour-pedia.org/api/getPlaceDetails?id=62343,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62343
,poi,62350,51.58457978,0.021373123,London,Snaresbrook Road Bus Stop SK,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62350,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62350
High Rd.,poi,62356,51.5523195,-0.296866894,London,Wembley Central London Underground and London Overground Station,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62356,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62356
Crystal Palace Parade,poi,62358,51.419918,-0.07969,London,Eagle Cars,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62358
,poi,62375,51.42517125,-0.140493413,London,Aldrington Road,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62375,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62375
Whitechapel Railway Station,poi,62384,51.5193426,-0.06095772,London,Platform 5,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62384,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62384
,poi,62396,51.41468505,0.009540186,London,Warner Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62396,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62396
,poi,62429,51.54868516,-0.118025968,London,Bus Stop D Caledonian Road,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62429,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62429
,poi,62443,51.48636852,-0.122448788,London,Bus Stop F (196 To Elephant & Castle),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62443,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62443
,poi,62444,51.48500895,-0.114687962,London,Bus Stop KN,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62444,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62444
210 Church Road,poi,62451,51.55674,-0.014586,London,GBN Services Ltd.,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=62451,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62451
,poi,62488,51.4588429,-0.0025142,London,16.05 London Charging Cross to Canterbury West,Train,http://tour-pedia.org/api/getPlaceDetails?id=62488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62488
St. Georges Road,poi,62492,51.49542209,-0.102583766,London,Elephant and Castle Bus Stop (Z) - London College of Communication,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62492
,poi,62493,51.58153915,0.206254154,London,Kilo Cabs,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62493,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62493
,poi,62494,51.54349581,-0.151424807,London,Bus Stop CF,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62494,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62494
,poi,62496,51.459995,-0.445227,London,Terminal 4 Bus Stop 27,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62496,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62496
,poi,62500,51.407154,-0.304118,London,Alis Cab,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62500,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62500
,poi,62501,51.391757,-0.08631,London,8 North Sidings,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62501,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62501
Boston Manor Rd.,poi,62520,51.50557212,-0.336300717,London,Rosebank Road Bus Stop Z - E8 And 195,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62520,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62520
,poi,62527,51.43111545,-0.14631694,London,Bus Stop M,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62527
Purley Railway Station,poi,62529,51.337323,-0.114106,London,Platform 5,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62529,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62529
Purley Station,poi,62530,51.337372,-0.113777,London,Platform 6,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62530,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62530
,poi,62536,51.57679,-0.00759,London,Bus Stop WK,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62536
,poi,62553,51.47546366,-0.040347357,London,Platform 4 New Cross Gate Railway Station,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62553
,poi,62574,51.53454625,-0.347539436,London,Bus Stop DD,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62574,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62574
Finsbury Park Railway Station (FPK),poi,62589,51.56473727,-0.106424595,London,Platform 5,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62589,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62589
Moving Target!,poi,62591,51.64357802,-0.179929822,London,TfL Bus 384,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62591
Moving Target!,poi,62596,51.54691558,0.000369808,London,TfL Bus 308,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62596
,poi,62608,51.509649,-0.075337,London,"City Sightseeng Bus Stop. Red, Yellow Line",Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62608,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62608
,poi,62615,51.49563245,-0.244959201,London,Goldhawk Road/Youngs Corner Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62615
,poi,62620,51.44214632,-0.388737912,London,Rail replacement bus service,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62620,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62620
,poi,62634,51.495361,-0.344511,London,Megabus M10 to Cwmbran,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62634,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62634
,poi,62641,51.5422589,-0.2498631,London,Walthamstow Market E17,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62641,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62641
at Terminal 5,poi,62651,51.47258425,-0.486310326,London,Gate A10,Airport Gate,http://tour-pedia.org/api/getPlaceDetails?id=62651,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62651
,poi,62670,51.542953,-0.174216,London,Bus Stop D,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62670
,poi,62693,51.35460009,-0.148721862,London,Woodcote road / Stafford Road Bus Stop H,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62693,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62693
12-18 High Road,poi,62710,51.58752973,-0.163958073,London,GLH,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62710,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62710
Moving Target!,poi,62717,51.45097488,0.045173917,London,TFL Bus B16,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62717,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62717
,poi,62718,51.57128962,-0.115042987,London,CT Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62718,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62718
,poi,62719,51.48810578,-0.018734768,London,Bus Stop G,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62719,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62719
,poi,62721,51.5435118,-0.364340253,London,Signature Transfers,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=62721,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62721
Bishopsgate,poi,62730,51.52832057,-0.079634366,London,National Express Bus to Stansted Airport,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62730
Epsom Railway Station,poi,62735,51.53711926,-0.354009708,London,E10 bus stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62735
South Street,poi,62750,51.56816638,0.189724336,London,Clydesdale Ave,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62750,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62750
Sipson Road,poi,62751,51.49490093,-0.456699998,London,National express,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62751
"East Dulwich Rail Station, Camberwell, Greater London SE22 8",poi,62752,51.46113107,-0.080707797,London,Platform 2,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62752,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62752
"Norwood Junction, Croydon, Greater London SE25 5",poi,62753,51.39733997,-0.074525244,London,Platform 4,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62753,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62753
Lower Boston Road,poi,62775,51.50639913,-0.33817878,London,Lower Boston Road Bus Stop - E8 and 195,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62775
,poi,62779,51.52553649,-0.204333719,London,N18 TFL Bus To Harrow Weald,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62779
,poi,62795,51.52823652,-0.332660186,London,E9 bus stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62795
"22 hetsmere road, canary wharf",poi,62819,51.5218855,-0.0461343,London,Docklands light railway,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=62819,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62819
,poi,62822,51.58580517,-0.273141347,London,Valley Drive Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62822,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62822
,poi,62834,51.53032903,0.092849487,London,Bus Stop F,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62834
,poi,62839,51.5840402,-0.116299199,London,Bus Stop V,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62839,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62839
Archway Road,poi,62842,51.56811786,-0.133357923,London,Bus Stop M,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62842,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62842
,poi,62851,51.5746727,0.183441371,London,Bus Stop Z,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62851,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62851
"Stratheden Rd, London SE3",poi,62861,51.47407439,0.01621846,London,Bus Stop N,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62861
152-154 Coles Green Road,poi,62862,51.56808078,-0.234564543,London,Exclusive Airports,Plane,http://tour-pedia.org/api/getPlaceDetails?id=62862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62862
,poi,62863,51.375472,-0.092636,London,Platform 7,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62863
,poi,62877,51.5247271,-0.2211155,London,14.06 London to St Austell,Train,http://tour-pedia.org/api/getPlaceDetails?id=62877,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62877
,poi,62893,51.45689104,-0.193484344,London,Bus stop U,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62893,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62893
,poi,62895,51.39335687,-0.077856152,London,Norwood Traincrew Depot,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62895
,poi,62896,51.3931339,-0.075064049,London,Norwood Train Crew Depot,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62896
,poi,62898,51.596751,-0.109758,London,Bus Stop G,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62898
"Wood Street, Surrey GU3 3",poi,62908,51.41259003,-0.302762002,London,Bus Stop R,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62908,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62908
"East Dulwich Railway Station, Grove Vale, Southwark, London SE22 8EF",poi,62915,51.46106415,-0.08066927,London,Platform 1,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62915
Moving Target!,poi,62922,51.57750343,0.065251905,London,TfL Bus 179,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62922
,poi,62925,51.594464,0.024505,London,Bus Stop G,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62925
Highbury & Islington station,poi,62934,51.54593965,-0.104744009,London,Platform 7,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62934
Mainridge Road,poi,62946,51.45726288,0.082208236,London,Bus Stop N,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62946
,poi,62950,51.43299,0.1042,London,Hatherly crescent bus stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62950,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62950
,poi,62968,51.43453067,-0.128382466,London,Bus Stop F,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=62968,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62968
,poi,62969,51.47555023,0.08108758,London,"Warland busstop, woodland estate Plumstead .",Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62969
Queens Road Peckham Rail Station,poi,62971,51.474158,-0.056997962,London,Platform 2,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=62971,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62971
,poi,62974,51.61624146,-0.077248,London,U508 Lopen Road Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=62974,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62974
,poi,63010,51.478391,-0.291481,London,Kew Explorer Stop 1,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=63010,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63010
Moving Target!,poi,63012,51.40441958,-0.177302576,London,TfL Bus 201,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63012
,poi,63013,51.53985977,0.029629299,London,Park Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63013,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63013
,poi,63016,51.58721305,-0.3261674,London,Francis Road,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63016
,poi,63018,51.3786968,0.097563,London,Lightning car hire,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63018,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63018
64 harold road,poi,63048,51.53371056,0.025548776,London,Travel force,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63048,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63048
,poi,63061,51.56970796,-0.21882534,London,Bus Stop 102-113-226 W,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63061,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63061
Shepherd Bush Road,poi,63072,51.50249337,-0.22250312,London,Bus Stop (H) Goldhawk Road,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63072,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63072
Teddington Railway Station (TED),poi,63076,51.42443363,-0.332615376,London,Teddington (TED) To Waterloo (WAT) Train,Train,http://tour-pedia.org/api/getPlaceDetails?id=63076,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63076
,poi,63078,51.47200404,-0.13490586,London,Bus Stop A,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63078,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63078
,poi,63098,51.50264633,-0.22286558,London,Bus Stop (G),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63098,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63098
,poi,63106,51.47373319,-0.389780687,London,Hounslow West Station (stop C),Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63106,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63106
Moving Target!,poi,63111,51.46483137,0.034742497,London,TfL Bus 286,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63111,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63111
,poi,63115,51.47572838,-0.131963186,London,Bus Stop G,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63115,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63115
,poi,63118,51.47236952,-0.348128359,London,H37 Bus,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63118
,poi,63131,51.49323,-0.084507,London,Bus Stop BP,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63131,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63131
,poi,63134,51.57294083,-0.0717801,London,Addison Lee LM11ZSL,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63134,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63134
,poi,63136,51.33711257,-0.114167934,London,Purley Train Crew Mess Room,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=63136,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63136
Brigstock Road,poi,63141,51.39359647,-0.111003553,London,Bus Stop P,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63141
London City Airport (LCY),poi,63146,51.50420148,0.047786236,London,LX457 to Zurich ZRH,Plane,http://tour-pedia.org/api/getPlaceDetails?id=63146,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63146
,poi,63151,51.54308995,-0.00187198,London,Platform 10a,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=63151,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63151
,poi,63152,51.46141462,-0.17407879,London,Plough Road Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63152,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63152
,poi,63154,51.46978395,-0.024294589,London,7.09 London Bridge To Tonbridge,Train,http://tour-pedia.org/api/getPlaceDetails?id=63154,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63154
Moving Target!,poi,63162,51.62270054,-0.189706737,London,TfL Bus 251,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63162
,poi,63166,51.53481907,-0.482406321,London,222 Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63166,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63166
,poi,63171,51.48478652,-0.126164236,London,Bus Stop J,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63171,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63171
,poi,63176,51.46747903,-0.090492761,London,Bus Stop H1,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63176,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63176
"1 International Sq., Westfield Stratford City, Montfichet Rd.",poi,63192,51.54394207,-0.009372324,London,Stratford City Cars,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63192,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63192
,poi,63197,51.61594692,-0.132954417,London,Bus Stop A,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63197,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63197
,poi,63198,51.60615737,-0.151920256,London,Bus Stop CV,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63198,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63198
Malden Rd,poi,63201,51.37058818,-0.228052139,London,Bus Stop G,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63201,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63201
Cheam Common Rd.,poi,63202,51.37124456,-0.228331089,London,Bus Stop B,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63202
Godstone Road,poi,63205,51.323625,-0.099969607,London,Kenley Bus Stop - C / N,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63205,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63205
Hancock Road,poi,63211,51.52686352,-0.01091378,London,Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63211,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63211
,poi,63214,51.53819497,0.023524979,London,Park Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63214,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63214
,poi,63215,51.53438568,0.0240288,London,Amity Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63215,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63215
"T1-3 Area, Stop 2",poi,63223,51.47141288,-0.489428043,London,Heathrow to Reading Railair Bus,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63223,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63223
New Addington Tram Stop,poi,63227,51.34317753,-0.014999068,London,Bus Stop A,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63227,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63227
