category,id,lat,lng,location,name,subCategory,reviews,Cost
accommodation,12238,42.03463185,12.33944893,Rome,Agriturismo Casali Santa Brigida,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12238,135
accommodation,12366,41.88013629,12.38601707,Rome,Momo's Villa,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12366,105
accommodation,12478,41.86940467,12.46401898,Rome,Il Granello di Senape,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12478,140
accommodation,12570,41.85645028,12.49001661,Rome,Nh Hotel Villa Carpegna,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12570,135
accommodation,12582,41.83518956,12.55495533,Rome,All'ombra Dell'appia Antica,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12582,131
accommodation,12691,41.89355128,12.43457936,Rome,Gregorius Close,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12691,147
accommodation,13057,41.84112059,12.59718268,Rome,Andrea B&B,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13057,169
accommodation,13184,41.86800991,12.4446716,Rome,Roma BB,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13184,146
accommodation,13263,41.8508106,12.47742301,Rome,Hotel Eurostars Saint John Rome,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13263,109
accommodation,13308,41.95998732,12.50605041,Rome,B&B Angela,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13308,160
accommodation,13339,41.923528,12.42217,Rome,B&B Casa Moretto,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13339,129
accommodation,13485,41.92004516,12.51936415,Rome,My Guest Roma,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13485,183
accommodation,13647,41.79025044,12.42316719,Rome,la perla nera,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13647,196
accommodation,13661,41.90465659,12.43506072,Rome,Park Hotel Dei Massimi,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13661,123
accommodation,13765,41.88434219,12.46069336,Rome,a casa cibella,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13765,121
accommodation,13766,41.8880608,12.46050867,Rome,Locanda San Pancrazio,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13766,200
accommodation,13791,41.89568683,12.65765038,Rome,Bed & Breakfast Domus Domas,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13791,164
accommodation,13812,41.9027903,12.75262865,Rome,dimora adriana,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13812,161
accommodation,13844,41.8141923,12.39789549,Rome,Sheraton Golf 3,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13844,120
accommodation,13862,41.8274529,12.61233449,Rome,Inn Rome,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13862,124
accommodation,13932,41.69886017,12.47136021,Rome,G Hotel,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13932,133
accommodation,13955,41.87194,12.56738,Rome,Wirtshaushotel Alpenrose,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13955,163
accommodation,14024,41.87316022,12.51383571,Rome,Apartment 'Sakura' Rome Accomodation,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14024,138
accommodation,14158,41.89515637,12.49044781,Rome,Coliseum Rooms,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14158,107
accommodation,14217,41.7990679,12.59080504,Rome,Hotel Orazia,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14217,170
accommodation,14249,41.88280002,12.50584878,Rome,San Giovanni apartment,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14249,148
accommodation,14381,41.92686504,12.73873252,Rome,Agip Colle Tasso Sud,Gas Station  Garage,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14381,123
accommodation,14491,41.927417,12.559455,Rome,312 Room,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14491,145
accommodation,14492,41.9302245,12.56064265,Rome,312,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14492,150
accommodation,14635,41.87199359,12.53734043,Rome,Hotel Laurence,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14635,187
accommodation,14641,41.86941702,12.53383398,Rome,Agenzia Viaggi Spensierati,Travel Agency,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14641,142
accommodation,14655,41.964206,12.405855,Rome,Hotel Villa Primavera,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14655,137
accommodation,14696,41.8378595,12.42690022,Rome,B&B agli Arvali,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14696,118
accommodation,14745,41.89242331,12.42608868,Rome,Domus Nascimbeni,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14745,168
